,url_product,image
162,https://www.jumbo.cl/cloro-granulado-aguacol-1kg/p,https://jumbo.vteximg.com.br/arquivos/ids/338000-360-360?width=360&height=360&aspect=true
163,https://www.jumbo.cl/pilas-duracell-2-unid-pila-alcalina-aaa/p,https://jumbo.vteximg.com.br/arquivos/ids/458946-360-360?width=360&height=360&aspect=true
164,https://www.jumbo.cl/alargador-multiple-macrotel-6-posic/p,https://jumbo.vteximg.com.br/arquivos/ids/164335-360-360?width=360&height=360&aspect=true
165,https://www.jumbo.cl/mani-salado-marco-polo-bolsa-430-g/p,https://jumbo.vteximg.com.br/arquivos/ids/495631-360-360?width=360&height=360&aspect=true
166,https://www.jumbo.cl/nidos-de-fettuccini-talliani-bolsa-400-g-con-huevos-frescos/p,https://jumbo.vteximg.com.br/arquivos/ids/438728-360-360?width=360&height=360&aspect=true
167,https://www.jumbo.cl/sopa-individual-gourmet-sobre-15-g-consome-de-pollo-sopa-para-uno-2/p,https://jumbo.vteximg.com.br/arquivos/ids/417509-360-360?width=360&height=360&aspect=true
168,https://www.jumbo.cl/aceitunas-verdes-fragata-lata-200-g-rellenas-de-pimiento/p,https://jumbo.vteximg.com.br/arquivos/ids/395804-360-360?width=360&height=360&aspect=true
169,https://www.jumbo.cl/compota-watts-pera-90g-1914570/p,https://jumbo.vteximg.com.br/arquivos/ids/485328-360-360?width=360&height=360&aspect=true
170,https://www.jumbo.cl/atun-lomitos-en-agua-drenado-lata-104-g/p,https://jumbo.vteximg.com.br/arquivos/ids/357533-360-360?width=360&height=360&aspect=true
171,https://www.jumbo.cl/crunchis-sufle-de-papa-marco-polo-280g/p,https://jumbo.vteximg.com.br/arquivos/ids/409963-360-360?width=360&height=360&aspect=true
172,https://www.jumbo.cl/aceite-de-canola-belmont-1-l-100-vegetal/p,https://jumbo.vteximg.com.br/arquivos/ids/485052-360-360?width=360&height=360&aspect=true
173,https://www.jumbo.cl/atun-lomitos-en-agua-otuna-354-g/p,https://jumbo.vteximg.com.br/arquivos/ids/342381-360-360?width=360&height=360&aspect=true
174,https://www.jumbo.cl/popcorn-act-ii-bolsa-91-g-mantequilla-para-microondas-2/p,https://jumbo.vteximg.com.br/arquivos/ids/396226-360-360?width=360&height=360&aspect=true
175,https://www.jumbo.cl/ketchup-american-classic-907-g-upsd/p,https://jumbo.vteximg.com.br/arquivos/ids/177223-360-360?width=360&height=360&aspect=true
176,https://www.jumbo.cl/pure-de-papas-instantaneo-alcafood-250-g-tradicional/p,https://jumbo.vteximg.com.br/arquivos/ids/398260-360-360?width=360&height=360&aspect=true
177,https://www.jumbo.cl/salsa-para-postres-ambrosoli-magica-sabor-chocolate-solidifica-sobre-helado-215-grs-2/p,https://jumbo.vteximg.com.br/arquivos/ids/453165-360-360?width=360&height=360&aspect=true
178,https://www.jumbo.cl/harina-sin-polvos-de-hornear-mont-blanc-bolsa-5-kg-2/p,https://jumbo.vteximg.com.br/arquivos/ids/453088-360-360?width=360&height=360&aspect=true
179,https://www.jumbo.cl/gelatina-daily-225-g-sabor-frambuesa-con-stevia/p,https://jumbo.vteximg.com.br/arquivos/ids/476553-360-360?width=360&height=360&aspect=true
180,https://www.jumbo.cl/vinagre-de-vino-blanco-higueras-botella-500-cc/p,https://jumbo.vteximg.com.br/arquivos/ids/417649-360-360?width=360&height=360&aspect=true
181,https://www.jumbo.cl/almendras-marco-polo-saladas-con-miel-envase-80-grs/p,https://jumbo.vteximg.com.br/arquivos/ids/396111-360-360?width=360&height=360&aspect=true
182,https://www.jumbo.cl/doritos-dinamita-limon-160-gr/p,https://jumbo.vteximg.com.br/arquivos/ids/484311-360-360?width=360&height=360&aspect=true
183,https://www.jumbo.cl/mix-camote-terra-170-gr-1899695/p,https://jumbo.vteximg.com.br/arquivos/ids/460701-360-360?width=360&height=360&aspect=true
184,https://www.jumbo.cl/aderezo-para-ensaladas-yoghurt-k-hne-250-cc/p,https://jumbo.vteximg.com.br/arquivos/ids/181237-360-360?width=360&height=360&aspect=true
185,https://www.jumbo.cl/choritos-robinson-crusoe-lata-100-g-drenado-190-g-neto-en-salsa-picante/p,https://jumbo.vteximg.com.br/arquivos/ids/447772-360-360?width=360&height=360&aspect=true
186,https://www.jumbo.cl/aceite-de-oliva-250-cc-aceto-250-cc/p,https://jumbo.vteximg.com.br/arquivos/ids/160389-360-360?width=360&height=360&aspect=true
187,https://www.jumbo.cl/sopa-gourmet-costilla-natural-60gr-1923898/p,https://jumbo.vteximg.com.br/arquivos/ids/482252-360-360?width=360&height=360&aspect=true
188,https://www.jumbo.cl/mani-flamin-hot-maniax-150-gr-1897102/p,https://jumbo.vteximg.com.br/arquivos/ids/459854-360-360?width=360&height=360&aspect=true
189,https://www.jumbo.cl/aceite-de-oliva-la-espanola-madrid-500-ml/p,https://jumbo.vteximg.com.br/arquivos/ids/350058-360-360?width=360&height=360&aspect=true
190,https://www.jumbo.cl/jengibre-molido-carmencita-37g/p,https://jumbo.vteximg.com.br/arquivos/ids/438304-360-360?width=360&height=360&aspect=true
191,https://www.jumbo.cl/molinillo-sazon-mediter-carmencita-216g/p,https://jumbo.vteximg.com.br/arquivos/ids/438296-360-360?width=360&height=360&aspect=true
192,https://www.jumbo.cl/arroz-grado-2-tucapel-gran-seleccion-3-kg/p,https://jumbo.vteximg.com.br/arquivos/ids/458987-360-360?width=360&height=360&aspect=true
193,https://www.jumbo.cl/perejil-badia-56-g/p,https://jumbo.vteximg.com.br/arquivos/ids/220814-360-360?width=360&height=360&aspect=true
194,https://www.jumbo.cl/pesto-barilla-200-g/p,https://jumbo.vteximg.com.br/arquivos/ids/175431-360-360?width=360&height=360&aspect=true
195,https://www.jumbo.cl/peras-en-mitades-al-jugo-perello-320-g-drenado/p,https://jumbo.vteximg.com.br/arquivos/ids/180336-360-360?width=360&height=360&aspect=true
196,https://www.jumbo.cl/aceite-de-oliva-deleyda-500-ml-premium/p,https://jumbo.vteximg.com.br/arquivos/ids/180023-360-360?width=360&height=360&aspect=true
197,https://www.jumbo.cl/caldo-de-costilla-maggi-80-g-vive-bien-8-tabletas/p,https://jumbo.vteximg.com.br/arquivos/ids/463737-360-360?width=360&height=360&aspect=true
198,https://www.jumbo.cl/garbanzos-bonduelle-310-g-al-vapor-2/p,https://jumbo.vteximg.com.br/arquivos/ids/162470-360-360?width=360&height=360&aspect=true
199,https://www.jumbo.cl/alcaparras-gourmet-frasco-110-g-cocktail-2/p,https://jumbo.vteximg.com.br/arquivos/ids/471352-360-360?width=360&height=360&aspect=true
200,https://www.jumbo.cl/albahaca-gourmet-frasco-11-grs/p,https://jumbo.vteximg.com.br/arquivos/ids/442079-360-360?width=360&height=360&aspect=true
201,https://www.jumbo.cl/sofrito-gourmet-sobre-80-g-con-trozos-de-ajo-y-cebolla/p,https://jumbo.vteximg.com.br/arquivos/ids/417497-360-360?width=360&height=360&aspect=true
202,https://www.jumbo.cl/salsa-picante-tabasco-botella-60-cc-a-base-de-vinagre-chile-rojo-y-sal/p,https://jumbo.vteximg.com.br/arquivos/ids/175650-360-360?width=360&height=360&aspect=true
203,https://www.jumbo.cl/aceitunas-nucete-doypack-450-g-en-rodajas/p,https://jumbo.vteximg.com.br/arquivos/ids/160478-360-360?width=360&height=360&aspect=true
204,https://www.jumbo.cl/palta-hass-jumbo-malla-1-kg/p,https://jumbo.vteximg.com.br/arquivos/ids/412165-360-360?width=360&height=360&aspect=true
205,https://www.jumbo.cl/chirimoya-granel/p,https://jumbo.vteximg.com.br/arquivos/ids/412367-360-360?width=360&height=360&aspect=true
206,https://www.jumbo.cl/menta-producto-exclusivo-jumbo-bandeja-30-g/p,https://jumbo.vteximg.com.br/arquivos/ids/432527-360-360?width=360&height=360&aspect=true
207,https://www.jumbo.cl/mix-pina-y-mango-420-g/p,https://jumbo.vteximg.com.br/arquivos/ids/369771-360-360?width=360&height=360&aspect=true
208,https://www.jumbo.cl/acelga-baby-bandeja-120-g/p,https://jumbo.vteximg.com.br/arquivos/ids/495512-360-360?width=360&height=360&aspect=true
209,https://www.jumbo.cl/melisa-hojas-verdes-6-g/p,https://jumbo.vteximg.com.br/arquivos/ids/425002-360-360?width=360&height=360&aspect=true
210,https://www.jumbo.cl/power-mix-nature-s-heart-150-g/p,https://jumbo.vteximg.com.br/arquivos/ids/371831-360-360?width=360&height=360&aspect=true
211,https://www.jumbo.cl/cloro-gel-tradicional-900-ml-home-care-1873787/p,https://jumbo.vteximg.com.br/arquivos/ids/448034-360-360?width=360&height=360&aspect=true
212,https://www.jumbo.cl/suavizante-downy-frescura-de-primavera-500ml/p,https://jumbo.vteximg.com.br/arquivos/ids/483189-360-360?width=360&height=360&aspect=true
213,https://www.jumbo.cl/toallitas-desinf-igenix-fres-cit-105un-1881560/p,https://jumbo.vteximg.com.br/arquivos/ids/465026-360-360?width=360&height=360&aspect=true
214,https://www.jumbo.cl/lavalozas-freemet-ecologico-500ml-2/p,https://jumbo.vteximg.com.br/arquivos/ids/439272-360-360?width=360&height=360&aspect=true
215,https://www.jumbo.cl/detergente-ace-natural-1-kg/p,https://jumbo.vteximg.com.br/arquivos/ids/503601-360-360?width=360&height=360&aspect=true
216,https://www.jumbo.cl/lustra-muebles-virginia-botella-240-ml-aceite/p,https://jumbo.vteximg.com.br/arquivos/ids/461285-360-360?width=360&height=360&aspect=true
217,https://www.jumbo.cl/shampoo-para-alfombras-y-tapices-excell-900-c/p,https://jumbo.vteximg.com.br/arquivos/ids/353754-360-360?width=360&height=360&aspect=true
218,https://www.jumbo.cl/desodorante-ambiental-air-wick-repuesto-el-ctrico-vainilla-3-unidades-de-21-ml-c-u/p,https://jumbo.vteximg.com.br/arquivos/ids/453700-360-360?width=360&height=360&aspect=true
219,https://www.jumbo.cl/limpiador-en-crema-mr-musculo-glade-floral-45/p,https://jumbo.vteximg.com.br/arquivos/ids/301076-360-360?width=360&height=360&aspect=true
220,https://www.jumbo.cl/guante-ultra-sensible-virutex-mediano-10-unid/p,https://jumbo.vteximg.com.br/arquivos/ids/430399-360-360?width=360&height=360&aspect=true
221,https://www.jumbo.cl/cera-crema-nugget-caoba-400-cc/p,https://jumbo.vteximg.com.br/arquivos/ids/283012-360-360?width=360&height=360&aspect=true
222,https://www.jumbo.cl/desodorante-electrico-recarga-manzana-canela-5-un-21-ml-c-u/p,https://jumbo.vteximg.com.br/arquivos/ids/453734-360-360?width=360&height=360&aspect=true
223,https://www.jumbo.cl/desinfectante-liquido-lavanda-doypack-420-ml/p,https://jumbo.vteximg.com.br/arquivos/ids/373560-360-360?width=360&height=360&aspect=true
224,https://www.jumbo.cl/desinfectante-liquido-lavanda-doypack-420-ml/p,https://jumbo.vteximg.com.br/arquivos/ids/373560-360-360?width=360&height=360&aspect=true
225,https://www.jumbo.cl/toallitas-desinfectantes-sanytol-48-unid/p,https://jumbo.vteximg.com.br/arquivos/ids/436117-360-360?width=360&height=360&aspect=true
226,https://www.jumbo.cl/cloro-gel-excell-lavanda-900cc/p,https://jumbo.vteximg.com.br/arquivos/ids/353817-360-360?width=360&height=360&aspect=true
227,https://www.jumbo.cl/desodorante-febreze-sprin-renewal-250-g/p,https://jumbo.vteximg.com.br/arquivos/ids/394684-360-360?width=360&height=360&aspect=true
228,https://www.jumbo.cl/yak-betun-tarro-incoloro-45-ml/p,https://jumbo.vteximg.com.br/arquivos/ids/338758-360-360?width=360&height=360&aspect=true
229,https://www.jumbo.cl/mopa-con-mango-comtex-de-algodon-con-rosca-un-2/p,https://jumbo.vteximg.com.br/arquivos/ids/166223-360-360?width=360&height=360&aspect=true
230,https://www.jumbo.cl/desodorante-ambiental-air-wick-freshmatic-recarga-vainilla-ex-tica-250-g/p,https://jumbo.vteximg.com.br/arquivos/ids/437606-360-360?width=360&height=360&aspect=true
231,https://www.jumbo.cl/impermeabilizante-virginia-nobuck-gamuza-120-g/p,https://jumbo.vteximg.com.br/arquivos/ids/461320-360-360?width=360&height=360&aspect=true
232,https://www.jumbo.cl/limpiador-en-crema-frosch-500-ml-lavanda/p,https://jumbo.vteximg.com.br/arquivos/ids/447681-360-360?width=360&height=360&aspect=true
233,https://www.jumbo.cl/yak-betun-tarro-negro-45-ml/p,https://jumbo.vteximg.com.br/arquivos/ids/338759-360-360?width=360&height=360&aspect=true
234,https://www.jumbo.cl/costillar-cerdo-americano-congelado-kg/p,https://jumbo.vteximg.com.br/arquivos/ids/473428-360-360?width=360&height=360&aspect=true
235,https://www.jumbo.cl/asiento-envasado-categor-a-v-granel-2/p,https://jumbo.vteximg.com.br/arquivos/ids/483309-360-360?width=360&height=360&aspect=true
236,https://www.jumbo.cl/punta-paleta-cat-v-21/p,https://jumbo.vteximg.com.br/arquivos/ids/430503-360-360?width=360&height=360&aspect=true
237,https://www.jumbo.cl/bebida-pap-zero-15-l-botella-desechable/p,https://jumbo.vteximg.com.br/arquivos/ids/395581-360-360?width=360&height=360&aspect=true
238,https://www.jumbo.cl/nectar-watts-15-l-tutti-frutilla-botella-boca-ancha-desechable/p,https://jumbo.vteximg.com.br/arquivos/ids/501035-360-360?width=360&height=360&aspect=true
239,https://www.jumbo.cl/rb-red-edition-250-ml/p,https://jumbo.vteximg.com.br/arquivos/ids/477518-360-360?width=360&height=360&aspect=true
240,https://www.jumbo.cl/jugo-livean-15-l-naranja-botella-boca-ancha-desechable/p,https://jumbo.vteximg.com.br/arquivos/ids/419047-360-360?width=360&height=360&aspect=true
241,https://www.jumbo.cl/pack-bebida-canada-dry-ginger-ale-6-unid-350-cc-c-u/p,https://jumbo.vteximg.com.br/arquivos/ids/398808-360-360?width=360&height=360&aspect=true
242,https://www.jumbo.cl/jugo-100-watts-fruta-nat-naranja-200ml-1921109/p,https://jumbo.vteximg.com.br/arquivos/ids/483160-360-360?width=360&height=360&aspect=true
243,https://www.jumbo.cl/agua-tonica-ginger-ale-imperdible-200-ml/p,https://jumbo.vteximg.com.br/arquivos/ids/325978-360-360?width=360&height=360&aspect=true
244,https://www.jumbo.cl/agua-mineral-con-gas-puyehue-500-cc-botella-desechable/p,https://jumbo.vteximg.com.br/arquivos/ids/467613-360-360?width=360&height=360&aspect=true
245,https://www.jumbo.cl/beb-func-reign-melon-mania-lata-473cc-1923736/p,https://jumbo.vteximg.com.br/arquivos/ids/477093-360-360?width=360&height=360&aspect=true
246,https://www.jumbo.cl/nectar-individual-watts-naranja-botella-boca-ancha-300-cc/p,https://jumbo.vteximg.com.br/arquivos/ids/159853-360-360?width=360&height=360&aspect=true
247,https://www.jumbo.cl/ref-polvo-sprim-frutos-del-bosque-25gr-1914068/p,https://jumbo.vteximg.com.br/arquivos/ids/495529-360-360?width=360&height=360&aspect=true
248,https://www.jumbo.cl/alimento-para-gatos-whiskas-carne-85-g/p,https://jumbo.vteximg.com.br/arquivos/ids/480618-360-360?width=360&height=360&aspect=true
249,https://www.jumbo.cl/juguete-para-perro-pet-station-n-5-1-unid/p,https://jumbo.vteximg.com.br/arquivos/ids/433809-360-360?width=360&height=360&aspect=true
250,https://www.jumbo.cl/shampoo-antiparasitario-para-perros-sinpul-30/p,https://jumbo.vteximg.com.br/arquivos/ids/166628-360-360?width=360&height=360&aspect=true
